2022-03-08T14-40-56,32259,CVS Store #08377,03/03/2022 12:00:00 AM,03/07/2022 12:00:00 AM,40,40,03/08/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #928,NLP,NLP,NLP,13,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #07667,NLP,NLP,NLP,14,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09014,NLP,NLP,NLP,19,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,WALGREENS STORE #09026,NLP,NLP,NLP,1,05/24/2022 12:00:00 AM
2022-05-25T05-39-27,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,32259,Walmart Pharmacy #928,NLP,NLP,NLP,11,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,32259,WALGREENS STORE #07667,NLP,NLP,NLP,10,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,32259,WALGREENS STORE #09014,NLP,NLP,NLP,18,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,32259,WALGREENS STORE #09026,NLP,NLP,NLP,19,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,32259,Walmart Pharmacy #928,NLP,NLP,NLP,11,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,32259,WALGREENS STORE #07667,NLP,NLP,NLP,10,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,32259,WALGREENS STORE #09014,NLP,NLP,NLP,18,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,32259,WALGREENS STORE #09026,NLP,NLP,NLP,19,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,32259,Walmart Pharmacy #928,NLP,NLP,NLP,11,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,32259,WALGREENS STORE #07667,NLP,NLP,NLP,10,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,32259,WALGREENS STORE #09014,NLP,NLP,NLP,18,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,32259,CVS Store #07904,NLP,NLP,NLP,24,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,32259,CVS Store #08377,NLP,NLP,NLP,11,05/24/2022 12:00:00 AM
2022-05-26T07-59-29,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,32259,WALGREENS STORE #09026,NLP,NLP,NLP,19,05/25/2022 12:00:00 AM
2022-05-26T07-59-29,32259,CVS Store #05190,NLP,NLP,NLP,29,05/24/2022 12:00:00 AM
2022-05-27T05-48-57,32259,Walmart Pharmacy #928,NLP,NLP,NLP,11,05/26/2022 12:00:00 AM
2022-05-27T05-48-57,32259,WALGREENS STORE #07667,NLP,NLP,NLP,4,05/26/2022 12:00:00 AM
2022-05-27T05-48-57,32259,WALGREENS STORE #09014,NLP,NLP,NLP,17,05/26/2022 12:00:00 AM
2022-05-27T05-48-57,32259,CVS Store #07904,NLP,NLP,NLP,20,05/26/2022 12:00:00 AM
2022-05-27T05-48-57,32259,CVS Store #08377,NLP,NLP,NLP,25,05/26/2022 12:00:00 AM
2022-05-27T05-48-57,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/26/2022 12:00:00 AM
2022-05-27T05-48-57,32259,WALGREENS STORE #09026,NLP,NLP,NLP,16,05/26/2022 12:00:00 AM
2022-05-27T05-48-57,32259,CVS Store #05190,NLP,NLP,NLP,28,05/26/2022 12:00:00 AM
2022-05-28T05-34-18,32259,WALGREENS STORE #09014,NLP,NLP,NLP,17,05/26/2022 12:00:00 AM
2022-05-28T05-34-18,32259,Walmart Pharmacy #928,NLP,NLP,NLP,11,05/26/2022 12:00:00 AM
2022-05-28T05-34-18,32259,WALGREENS STORE #07667,NLP,NLP,NLP,4,05/26/2022 12:00:00 AM
2022-05-28T05-34-18,32259,CVS Store #07904,NLP,NLP,NLP,20,05/27/2022 12:00:00 AM
2022-05-28T05-34-18,32259,CVS Store #05190,NLP,NLP,NLP,41,05/27/2022 12:00:00 AM
2022-05-28T05-34-18,32259,WALGREENS STORE #09026,NLP,NLP,NLP,16,05/26/2022 12:00:00 AM
2022-05-28T05-34-18,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/26/2022 12:00:00 AM
2022-05-28T05-34-18,32259,CVS Store #08377,NLP,NLP,NLP,45,05/27/2022 12:00:00 AM
2022-05-29T05-31-58,32259,Walmart Pharmacy #928,NLP,NLP,NLP,11,05/26/2022 12:00:00 AM
2022-05-29T05-31-58,32259,WALGREENS STORE #07667,NLP,NLP,NLP,4,05/26/2022 12:00:00 AM
2022-05-29T05-31-58,32259,WALGREENS STORE #09014,NLP,NLP,NLP,17,05/26/2022 12:00:00 AM
2022-05-29T05-31-58,32259,CVS Store #07904,NLP,NLP,NLP,20,05/27/2022 12:00:00 AM
2022-05-29T05-31-58,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/26/2022 12:00:00 AM
2022-05-29T05-31-58,32259,CVS Store #08377,NLP,NLP,NLP,45,05/27/2022 12:00:00 AM
2022-05-29T05-31-58,32259,WALGREENS STORE #09026,NLP,NLP,NLP,16,05/26/2022 12:00:00 AM
2022-05-29T05-31-58,32259,CVS Store #05190,NLP,NLP,NLP,41,05/27/2022 12:00:00 AM
2022-05-30T05-32-42,32259,WALGREENS STORE #07667,NLP,NLP,NLP,4,05/26/2022 12:00:00 AM
2022-05-30T05-32-42,32259,WALGREENS STORE #09014,NLP,NLP,NLP,17,05/26/2022 12:00:00 AM
2022-05-30T05-32-42,32259,Walmart Pharmacy #928,NLP,NLP,NLP,11,05/26/2022 12:00:00 AM
2022-05-30T05-32-42,32259,CVS Store #07904,NLP,NLP,NLP,20,05/27/2022 12:00:00 AM
2022-05-30T05-32-42,32259,WALGREENS STORE #09026,NLP,NLP,NLP,16,05/26/2022 12:00:00 AM
2022-05-30T05-32-42,32259,CVS Store #08377,NLP,NLP,NLP,45,05/27/2022 12:00:00 AM
2022-05-30T05-32-42,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/26/2022 12:00:00 AM
2022-05-30T05-32-42,32259,CVS Store #05190,NLP,NLP,NLP,41,05/27/2022 12:00:00 AM
2022-05-31T08-56-01,32259,WALGREENS STORE #07667,NLP,NLP,NLP,4,05/26/2022 12:00:00 AM
2022-05-31T08-56-01,32259,WALGREENS STORE #09014,NLP,NLP,NLP,17,05/26/2022 12:00:00 AM
2022-05-31T08-56-01,32259,Walmart Pharmacy #928,NLP,NLP,NLP,11,05/26/2022 12:00:00 AM
2022-05-31T08-56-01,32259,CVS Store #07904,NLP,NLP,NLP,20,05/27/2022 12:00:00 AM
2022-05-31T08-56-01,32259,CVS Store #08377,NLP,NLP,NLP,45,05/27/2022 12:00:00 AM
2022-05-31T08-56-01,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,31,05/26/2022 12:00:00 AM
2022-05-31T08-56-01,32259,WALGREENS STORE #09026,NLP,NLP,NLP,16,05/26/2022 12:00:00 AM
2022-05-31T08-56-01,32259,CVS Store #05190,NLP,NLP,NLP,41,05/27/2022 12:00:00 AM
2022-06-01T05-37-50,32259,Walmart Pharmacy #928,NLP,NLP,NLP,4,05/31/2022 12:00:00 AM
2022-06-01T05-37-50,32259,WALGREENS STORE #09014,NLP,NLP,NLP,17,05/26/2022 12:00:00 AM
2022-06-01T05-37-50,32259,WALGREENS STORE #07667,NLP,NLP,NLP,4,05/26/2022 12:00:00 AM
2022-06-01T05-37-50,32259,CVS Store #07904,NLP,NLP,NLP,38,05/31/2022 12:00:00 AM
2022-06-01T05-37-50,32259,CVS Store #08377,NLP,NLP,NLP,41,05/31/2022 12:00:00 AM
2022-06-01T05-37-50,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,26,05/31/2022 12:00:00 AM
2022-06-01T05-37-50,32259,CVS Store #05190,NLP,NLP,NLP,40,05/31/2022 12:00:00 AM
2022-06-01T05-37-50,32259,WALGREENS STORE #09026,NLP,NLP,NLP,16,05/26/2022 12:00:00 AM
2022-06-02T07-54-10,32259,Walmart Pharmacy #928,NLP,NLP,NLP,4,06/01/2022 12:00:00 AM
2022-06-02T07-54-10,32259,WALGREENS STORE #09014,NLP,NLP,NLP,6,06/01/2022 12:00:00 AM
2022-06-02T07-54-10,32259,WALGREENS STORE #07667,NLP,NLP,NLP,1,06/01/2022 12:00:00 AM
2022-06-02T07-54-10,32259,CVS Store #07904,NLP,NLP,NLP,38,05/31/2022 12:00:00 AM
2022-06-02T07-54-10,32259,CVS Store #05190,NLP,NLP,NLP,40,05/31/2022 12:00:00 AM
2022-06-02T07-54-10,32259,WALGREENS STORE #09026,NLP,NLP,NLP,25,06/01/2022 12:00:00 AM
2022-06-02T07-54-10,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,26,06/01/2022 12:00:00 AM
2022-06-02T07-54-10,32259,CVS Store #08377,NLP,NLP,NLP,41,05/31/2022 12:00:00 AM
2022-06-03T08-50-11,32259,Walmart Pharmacy #928,NLP,NLP,NLP,4,06/01/2022 12:00:00 AM
2022-06-03T08-50-11,32259,WALGREENS STORE #09014,NLP,NLP,NLP,6,06/01/2022 12:00:00 AM
2022-06-03T08-50-11,32259,WALGREENS STORE #07667,NLP,NLP,NLP,1,06/01/2022 12:00:00 AM
2022-06-03T08-50-11,32259,CVS Store #07904,NLP,NLP,NLP,38,05/31/2022 12:00:00 AM
2022-06-03T08-50-11,32259,CVS Store #05190,NLP,NLP,NLP,40,05/31/2022 12:00:00 AM
2022-06-03T08-50-11,32259,WALGREENS STORE #09026,NLP,NLP,NLP,25,06/01/2022 12:00:00 AM
2022-06-03T08-50-11,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,26,06/01/2022 12:00:00 AM
2022-06-03T08-50-11,32259,CVS Store #08377,NLP,NLP,NLP,41,05/31/2022 12:00:00 AM
2022-06-04T19-11-08,32259,WALGREENS STORE #09026,NLP,NLP,NLP,38,06/03/2022 12:00:00 AM
2022-06-04T19-11-08,32259,CVS Store #07904,NLP,NLP,NLP,31,06/03/2022 12:00:00 AM
2022-06-04T19-11-08,32259,CVS Store #05190,NLP,NLP,NLP,31,06/03/2022 12:00:00 AM
2022-06-04T19-11-08,32259,CVS Store #08377,NLP,NLP,NLP,32,06/03/2022 12:00:00 AM
2022-06-04T19-11-08,32259,WALGREENS STORE #07667,NLP,NLP,NLP,2,06/03/2022 12:00:00 AM
2022-06-04T19-11-08,32259,Walmart Pharmacy #928,NLP,NLP,NLP,21,06/02/2022 12:00:00 AM
2022-06-04T19-11-08,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,25,06/02/2022 12:00:00 AM
2022-06-05T08-48-25,32259,WALGREENS STORE #09026,NLP,NLP,NLP,38,06/03/2022 12:00:00 AM
2022-06-05T08-48-25,32259,CVS Store #07904,NLP,NLP,NLP,31,06/03/2022 12:00:00 AM
2022-06-05T08-48-25,32259,CVS Store #05190,NLP,NLP,NLP,31,06/03/2022 12:00:00 AM
2022-06-05T08-48-25,32259,WALGREENS STORE #07667,NLP,NLP,NLP,2,06/03/2022 12:00:00 AM
2022-06-05T08-48-25,32259,CVS Store #08377,NLP,NLP,NLP,32,06/03/2022 12:00:00 AM
2022-06-05T08-48-25,32259,Walmart Pharmacy #928,NLP,NLP,NLP,21,06/02/2022 12:00:00 AM
2022-06-05T08-48-25,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,25,06/02/2022 12:00:00 AM
2022-06-06T06-32-51,32259,CVS Store #08377,NLP,NLP,NLP,32,06/03/2022 12:00:00 AM
2022-06-06T06-32-51,32259,CVS Store #05190,NLP,NLP,NLP,31,06/03/2022 12:00:00 AM
2022-06-06T06-32-51,32259,WALGREENS STORE #07667,NLP,NLP,NLP,2,06/03/2022 12:00:00 AM
2022-06-06T06-32-51,32259,Walmart Pharmacy #5819,NLP,NLP,NLP,25,06/02/2022 12:00:00 AM
2022-06-06T06-32-51,32259,WALGREENS STORE #09026,NLP,NLP,NLP,38,06/03/2022 12:00:00 AM
2022-06-06T06-32-51,32259,Walmart Pharmacy #928,NLP,NLP,NLP,21,06/02/2022 12:00:00 AM
2022-06-06T06-32-51,32259,CVS Store #07904,NLP,NLP,NLP,31,06/03/2022 12:00:00 AM
