facility_id,provider_name,grantee_code,provider_pin,state_provider_pin,npi,address1,address2,city,state,zip,molnupiravir_courses_shipped,paxlovid_courses_shipped,total_courses_shipped,geopoint
242515351453346860655477149842514030516,CVS Store #01394,CV1,001394,,1447358015,1636 BELLE VIEW BOULEVARD,CVS Pharmacy,ALEXANDRIA,VA,22307,24,20,44,POINT (-77.06104 38.77623)
245734408760862239073181695136410258279,CVS Store #07824,CV1,007824,,1215034715,5702 LAVON DR,CVS Pharmacy,GARLAND,TX,75040,0,20,20,POINT (-96.60721 32.96788)
245734408763630679200099195946487401319,CVS Store #07675,CV1,007675,,1619071412,105 HARRIS AVE,CVS Pharmacy,RED OAK,TX,75154,0,20,20,POINT (-96.820348 32.531295)
245734408764073146050078150224429861735,CVS Store #10252,CV1,010252,,1194126995,1411 VERMILLION,CVS Pharmacy,HASTINGS,MN,55033,0,20,20,POINT (-92.851805 44.73179)
245734408765042704557409082822544214887,CVS Store #10463,CV1,010463,,1225470966,118 STERLING WAY,CVS Pharmacy,DOVER,NH,03820,24,20,44,POINT (-70.87 43.2)
242510027577782373320353697737707515784,Walgreens Store #03317,WG1,003317,,1467467639,4200 SW 8TH ST,,CORAL GABLES,FL,33134,24,20,44,POINT (-80.26423 25.764175)
245734408761795529805924188859283426151,CVS Store #08021,CV1,008021,,1669584595,30920 SOUTHFIELD RD.,CVS Pharmacy,SOUTHFIELD,MI,48076,0,20,20,POINT (-83.222435 42.51666)
242510027570045248074820071019587989384,Walgreens Store #07005,WG1,007005,TXA302233,1710992714,16185 SPACE CENTER BLVD,,HOUSTON,TX,77062,48,0,48,POINT (-95.111896 29.574095)
245734408771747407152991816225464666983,CVS Store #03930,CV1,003930,,1932203882,611 S HOWARD AVE,CVS Pharmacy,TAMPA,FL,33606,24,20,44,POINT (-82.48311 27.93798)
245734408771367804445632822664606927719,CVS Store #04499,CV1,004499,,1518061282,1443 RICHMOND RD.,CVS Pharmacy,LYNDHURST,OH,44124,0,20,20,POINT (-81.49674 41.52031)
245734408779859299402605977987743107943,CVS Store #17466,CV1,017466,,1699079483,449 COMMERCE DR,CVS Pharmacy,WOODBURY,MN,55125,0,20,20,POINT (-92.90915 44.94029)
245734408774066126875012674982551112551,CVS Store #04304,CV1,004304,,1366545097,30791 DETROIT RD,CVS Pharmacy,WESTLAKE,OH,44145,0,20,20,POINT (-81.9601 41.46067)
245734408771097005062039145729472744295,CVS Store #00240,CV1,000240,,1952400301,6 JFK STREET,CVS Pharmacy,CAMBRIDGE,MA,02138,0,20,20,POINT (-71.119345 42.373265)
242510027583713363391383068468816015240,Walgreens Store #04872,WG1,004872,,1376550376,5555 EDMONDSON PIKE,,NASHVILLE,TN,37211,24,20,44,POINT (-86.744285 36.040705)
245734408761154799121528435396689152871,CVS Store #08896,CV1,008896,,1396780284,33205 TEMECULA PARKWAY,CVS Pharmacy,TEMECULA,CA,92592,0,20,20,POINT (-117.07878 33.48553)
242510027582971082938139686155546423176,Walgreens Store #05366,WG1,005366,,1841207826,5500 COUNTY FARM RD,,HANOVER PARK,IL,60133,24,20,44,POINT (-88.15087 41.94197)
245734408766196019789321439055213906791,CVS Store #10657,CV1,010657,,1447659859,1950 STATE STREET,CVS Pharmacy,NEW ALBANY,IN,47150,40,20,60,POINT (-85.83612 38.30212)
245734408760932356770719343628543216487,CVS Store #08871,CV1,008871,,1073555322,13171 MINDANAO WAY,CVS Pharmacy,MARINA DEL REY,CA,90292,0,20,20,POINT (-118.43862 33.98459)
245734408776297803938021280439058713447,CVS Store #06991,CV1,006991,,1245334069,4166 S STAPLES ST,CVS Pharmacy,CORPUS CHRISTI,TX,78411,0,20,20,POINT (-97.37807 27.7256)
242510027573096576843527395056546377608,Walgreens Store #07722,WG1,007722,TXA302267,1215942370,11994 RICHMOND AVE,,HOUSTON,TX,77082,24,0,24,POINT (-95.588765 29.73173)
245734408778045910673184034225683843943,CVS Store #05643,CV1,005643,,1386971190,7334 LINDBERGH BLVD.,CVS Pharmacy,SAINT LOUIS,MO,63125,0,20,20,POINT (-90.32721 38.50588)
242515351454340597679200375024122507188,CVS Store #10331,CV1,010331,,1538519798,"531 QUEEN ANNE AVENUE, NORTH",CVS Pharmacy,SEATTLE,WA,98109,20,20,40,POINT (-122.35685 47.62397)
245734408763263165750936348677376723815,CVS Store #08595,CV1,008595,,1154365526,1215 WEST FOXWOOD DR.,CVS Pharmacy,RAYMORE,MO,64083,0,20,20,POINT (-94.47536 38.81146)
245734408773028868521783323150653213543,CVS Store #02950,CV1,002950,,1114019718,880 RIVER RD,CVS Pharmacy,NEW MILFORD,NJ,07646,0,20,20,POINT (-74.02646 40.92678)
245734408762931920076361940283507231591,CVS Store #07567,CV1,007567,,1336242015,1888 BOILING SPRINGS ROAD,CVS Pharmacy,BOILING SPRINGS,SC,29316,0,20,20,POINT (-81.96019 35.01657)
242510027572100421968164940616588488584,Walgreens Store #09749,WG1,009749,,1770798308,950 TOWNE LAKE PKWY,,WOODSTOCK,GA,30189,24,20,44,POINT (-84.53541 34.1026)
245734408761493298351020531565606882151,CVS Store #10210,CV1,010210,,1902226251,"330 ROUTE 304,",CVS Pharmacy,BARDONIA,NY,10954,24,20,44,POINT (-73.99538 41.10978)
242510027581426075740672190070271930248,Walgreens Store #05594,WG1,005594,,1255346482,3 E GOLF RD,,ARLINGTON HEIGHTS,IL,60005,24,40,64,POINT (-87.98136 42.0508)
245734408767900605194978066191549614951,CVS Store #00334,CV1,000334,,1508054578,8995 STACY RD.,CVS Pharmacy,MCKINNEY,TX,75070,0,20,20,POINT (-96.73241 33.15159)
245734408777511565460914368130463714151,CVS Store #06648,CV1,006648,,1750484192,655 S. US HIGHWAY 31,CVS Pharmacy,GREENWOOD,IN,46142,160,20,180,POINT (-86.11026 39.60786)
245734408773918637925019690223236959079,CVS Store #02416,CV1,002416,,1023100625,276 E. MAIN ST.,CVS Pharmacy,DENVILLE,NJ,07834,0,20,20,POINT (-74.4792 40.88384)
245734408768222179462995557552021457767,CVS Store #01540,CV1,001540,,1891892394,3411 SOCASTEE BLVD.,CVS Pharmacy,MYRTLE BEACH,SC,29588,0,20,20,POINT (-78.96102 33.68479)
245734408772342198656242213779420105575,CVS Store #02815,CV1,002815,,1598857195,330 RUES LANE,CVS Pharmacy,EAST BRUNSWICK,NJ,08816,0,20,20,POINT (-74.40988 40.41821)
245734408762424171232123796030130637671,CVS Store #10053,CV1,010053,,1437405297,"400 MID RIVERS MALL DR.,",CVS Pharmacy,SAINT PETERS,MO,63376,0,20,20,POINT (-90.625255 38.789295)
245734408763756407485339117380656843623,CVS Store #08698,CV1,008698,,1598707796,1165 N. CLARK,CVS Pharmacy,CHICAGO,IL,60610,0,20,20,POINT (-87.62839 41.90373)
245734408761720576405108081850451643239,CVS Store #09954,CV1,009954,,1285677534,2470 SOUTH KING ST.,CVS Pharmacy,HONOLULU,HI,96826,0,20,20,POINT (-157.823865 21.293125)
245734408769701904666203863661861817191,CVS Store #02236,CV1,002236,,1649374570,1600 TOWN LAKE PARKWAY,CVS Pharmacy,WOODSTOCK,GA,30189,0,20,20,POINT (-84.54437 34.10649)
245734408778836548159212001705941683047,CVS Store #07397,CV1,007397,,1437252970,3901 PELHAM RD.,CVS Pharmacy,GREENVILLE,SC,29615,0,20,20,POINT (-82.26355 34.8598)
245734408772068981421009307585936509799,CVS Store #02750,CV1,002750,,1619238847,1201 SOUTH HAYES ST.,CVS Pharmacy,ARLINGTON,VA,22202,24,20,44,POINT (-77.05887 38.86186)
242510027582364202176693142309843922824,Walgreens Store #04636,WG1,004636,,1790790970,1000 OGDEN AVE,,DOWNERS GROVE,IL,60515,0,20,20,POINT (-88.0101 41.809175)
245734408777027995133068516460581243751,CVS Store #06551,CV1,006551,,1881797561,523 SOUTH STATE ROAD 67,CVS Pharmacy,MOORESVILLE,IN,46158,24,20,44,POINT (-86.3734 39.60219)
242510027573652682720550124476911218568,Walgreens Store #09882,WG1,009882,CAAF21700,1174717045,331 N PACIFIC COAST HWY,,EL SEGUNDO,CA,90245,24,20,44,POINT (-118.39674 33.92048)
245734408778142624738753204559660338023,CVS Store #07289,CV1,007289,,1770686487,796 RIDGEWAY AVE.,CVS Pharmacy,SIGNAL MOUNTAIN,TN,37377,0,20,20,POINT (-85.34346 35.12197)
245734408774380447588112478567974718311,CVS Store #02498,CV1,002498,,1023112869,341 9TH STREET,CVS Pharmacy,BROOKLYN,NY,11215,24,20,44,POINT (-73.98483 40.668785)
242515351454459072409522608683243712436,CVS Store #07017,CV1,007017,,1316178064,1130 S. VETERANS PKWY,CVS Pharmacy,BLOOMINGTON,IL,61704,0,20,20,POINT (-88.961862 40.460575)
245734408771087333655482228696075094887,CVS Store #00228,CV1,000228,,1447342175,25 EAST RED BANK AVENUE,CVS Pharmacy,WOODBURY,NJ,08096,0,20,20,POINT (-75.14858 39.84306)
245734408769839722209639931387778321255,CVS Store #01435,CV1,001435,,1831293760,1503 POTOMAC AVE.,CVS Pharmacy,HAGERSTOWN,MD,21742,0,20,20,POINT (-77.70164 39.66131)
245734408776740270788000234717001173863,CVS Store #07051,CV1,007051,,1487757175,"245 ROOSEVELT AVE., EAST",CVS Pharmacy,WAKE FOREST,NC,27587,24,20,44,POINT (-78.50842 35.97952)
245734408763836196589433682906187451239,CVS Store #07689,CV1,007689,,1528302403,"1520 AVENUE PLACE, SUITE B-100",CVS Pharmacy,ATLANTA,GA,30329,0,20,20,POINT (-84.32801 33.801695)
245734408780572565636178609200819751783,CVS Store #17228,CV1,017228,,1669556254,1801 S LOOP 288,CVS Pharmacy,DENTON,TX,76205,0,20,20,POINT (-97.09855 33.1897)
245734408768396264781020064153179147111,CVS Store #01214,CV1,001214,,1134211618,470 ROUTE 36,CVS Pharmacy,HIGHLANDS,NJ,07732,0,20,20,POINT (-74.004205 40.40561)
245734408773565631585692218504222755687,CVS Store #03832,CV1,003832,,1891898664,1105 SOUTH MAIN STREET,CVS Pharmacy,KERNERSVILLE,NC,27284,24,20,44,POINT (-80.098885 36.10702)
245734408770582002662883313701047913319,CVS Store #01949,CV1,001949,,1134227770,"1310 BOSTON POST RD, FERNDALE S/C",CVS Pharmacy,LARCHMONT,NY,10538,24,20,44,POINT (-73.74663 40.93704)
245734408773606735063559115896162765671,CVS Store #04230,CV1,004230,,1093818452,150 JOHNNY MERCER BLVD,CVS Pharmacy,SAVANNAH,GA,31410,0,20,20,POINT (-80.98686 32.01604)
245734408762312950056719250146057669479,CVS Store #09165,CV1,009165,,1922043819,3327 ROSECRANS ST.,CVS Pharmacy,SAN DIEGO,CA,92110,24,20,44,POINT (-117.20685 32.7487)
242515351453479842495634759051731709876,CVS Store #09302,CV1,009302,,1821039868,8920 E TANQUE VERDE,CVS Pharmacy,TUCSON,AZ,85749,24,20,44,POINT (-110.801815 32.257345)
245734408772204381112806146053503601511,CVS Store #03992,CV1,003992,,1902909732,620 S. CLEVELAND AVE.,CVS Pharmacy,WESTERVILLE,OH,43081,0,20,20,POINT (-82.948602 40.111185)
245734408769595519194077776294487673703,CVS Store #01397,CV1,001397,,1568566222,1452 CHAIN BRIDGE ROAD,CVS Pharmacy,MCLEAN,VA,22101,24,20,44,POINT (-77.18022 38.93283)
242510027569921937641219378843767959432,Walgreens Store #06582,WG1,006582,,1629157557,9230 E MAIN ST,,MESA,AZ,85207,24,0,24,POINT (-111.631537 33.41587)
242515351453230803776794145441742237620,CVS Store #05253,CV1,005253,,1477657443,8801 W LINEBAUGH AVE,CVS Pharmacy,TAMPA,FL,33626,24,20,44,POINT (-82.583462 28.04512)
245734408775727190951163175468597398375,CVS Store #05807,CV1,005807,,1013011832,9522 BROADWAY ST.,CVS Pharmacy,PEARLAND,TX,77584,0,20,20,POINT (-95.368055 29.55583)
242510027569334399692886669064860757896,Walgreens Store #07073,WG1,007073,TXA301820,1942217856,4615 FAIRMONT PKWY,,PASADENA,TX,77504,24,0,24,POINT (-95.17273 29.650245)
245734408773285160795541624535690922855,CVS Store #02997,CV1,002997,,1710081690,15129 MADEIRA WAY,CVS Pharmacy,MADEIRA BEACH,FL,33708,24,20,44,POINT (-82.80194 27.80245)
245734408776602453244564166991084669799,CVS Store #06505,CV1,006505,,1447470661,978 BOYLSTON ST.,CVS Pharmacy,NEWTON,MA,02461,0,20,20,POINT (-71.211337 42.3182)
242515351452072652841603330692373721012,CVS Store #07564,CV1,007564,,1215030903,625 E. ROOSEVELT BOULEVARD,CVS Pharmacy,MONROE,NC,28112,24,20,44,POINT (-80.519245 34.97574)
242510027578689067685064669618737147784,Walgreens Store #04313,WG1,004313,,1669487674,1954 MADISON ST,,CLARKSVILLE,TN,37043,24,20,44,POINT (-87.29514 36.51319)
245734408767547598855650594472535411559,CVS Store #01095,CV1,001095,,1689773046,165 UNIVERSITY DRIVE,CVS Pharmacy,AMHERST,MA,01002,48,80,128,POINT (-72.53394 42.36862)
242515351454089141108720532155783622580,CVS Store #06507,CV1,006507,,1063759546,2420 DIVISION ST.,CVS Pharmacy,SAINT CLOUD,MN,56301,0,20,20,POINT (-94.18733 45.55303)
242515351454727453941477056360028483508,CVS Store #03579,CV1,003579,,1013011931,3771 TAMPA RD,CVS Pharmacy,OLDSMAR,FL,34677,48,20,68,POINT (-82.676911 28.043825)
242510027580463770788258945247205814152,Walgreens Store #02192,WG1,002192,,1700893732,11180 SPRING HILL DR,,SPRING HILL,FL,34609,24,20,44,POINT (-82.53837 28.4605)
242510027570492550628077483814229274504,Walgreens Store #07310,WG1,007310,TXA302083,1396750451,799 LOUIS HENNA BLVD,,ROUND ROCK,TX,78664,24,0,24,POINT (-97.65042 30.48433)
242510027574607734118045681524929097608,Walgreens Store #12907,WG1,012907,TXA301852,1588894166,1600 PRESTON RD,,PLANO,TX,75093,24,0,24,POINT (-96.79416 33.021975)
245734408766795646995850295125868170087,CVS Store #16847,CV1,016847,,1467474122,5959 LONG PRAIRIE RD,CVS Pharmacy,FLOWER MOUND,TX,75028,0,20,20,POINT (-97.083865 33.067415)
244921705307700803006664614088735856388,Walmart Pharmacy #5781,WM1,005781,CHACV0053,1023301603,8331 S Stewart Ave,,Chicago,IL,60620,96,40,136,POINT (-87.63308 41.74185)
242510027579390244660441154540066729864,Walgreens Store #04245,WG1,004245,OHA061659,1417962416,5403 N BEND RD,,CINCINNATI,OH,45247,24,20,44,POINT (-84.602265 39.18879)
242510027577598616595772274103152177032,Walgreens Store #03385,WG1,003385,AZAC20059,1861407108,5421 W THUNDERBIRD RD,,GLENDALE,AZ,85306,24,0,24,POINT (-112.176415 33.610415)
245734408780147023747674259731323177831,CVS Store #17509,CV1,017509,,1023030707,15800 87TH ST NE,CVS Pharmacy,OTSEGO,MN,55330,0,20,20,POINT (-93.56498 45.27725)
245734408769237677151471846058774645607,CVS Store #02174,CV1,002174,,1023112091,"4555 WISCONSIN AVENUE, NW",CVS Pharmacy,WASHINGTON,DC,20016,0,20,20,POINT (-77.08007 38.9494)
245734408760265029718292068324105407335,CVS Store #08747,CV1,008747,,1689618043,6150 N BROADWAY,CVS Pharmacy,CHICAGO,IL,60660,0,20,20,POINT (-87.660797 41.993905)
245734408770110521593233608322912504679,CVS Store #01882,CV1,001882,,1609975994,"57 ROLLSTONE RD, PARK HILL PLAZA",CVS Pharmacy,FITCHBURG,MA,01420,0,20,20,POINT (-71.81339 42.56748)
245734408770064582412088252414273669991,CVS Store #01458,CV1,001458,,1053415992,12001 COASTAL HIGHWAY,CVS Pharmacy,OCEAN CITY,MD,21842,0,20,20,POINT (-75.05652 38.426145)
242510027569087778825685284713220697992,Walgreens Store #06333,WG1,006333,,1760498158,2440 S IRONWOOD DR,,APACHE JUNCTION,AZ,85120,24,0,24,POINT (-111.56418 33.39149)
245734408774165258792221074574877018983,CVS Store #02464,CV1,002464,,1336231935,"989 BURNT TAVERN RD, STE #2",CVS Pharmacy,BRICK,NJ,08724,0,20,20,POINT (-74.126605 40.09349)
242510027567351761348718677218342629256,Walgreens Store #10559,WG1,010559,INAZ31003,1740489525,1716 HIGHWAY 337 NW,,CORYDON,IN,47112,60,20,80,POINT (-86.13447 38.22907)
242510027571319455888693890169728298888,Walgreens Store #06021,WG1,006021,,1558377945,1620 N 59TH AVE,,PHOENIX,AZ,85035,324,100,424,POINT (-112.18708 33.46659)
245734408774854346509401413204459539303,CVS Store #02569,CV1,002569,,1083718910,"3637 PEACHTREE ROAD, NE",CVS Pharmacy,ATLANTA,GA,30319,0,20,20,POINT (-84.35854 33.853)
245734408763582322167314610779499154279,CVS Store #09807,CV1,009807,,1437192606,10 BAYHILL SHOPPING CTR,CVS Pharmacy,SAN BRUNO,CA,94066,48,20,68,POINT (-122.4259 37.6283)
242515351452989018612871219606801002420,CVS Store #00791,CV1,000791,,1689778425,920 BETHLEHEM PIKE,CVS Pharmacy,ERDENHEIM,PA,19038,24,20,44,POINT (-75.212256 40.09771)
242510027575640156767996574840128171912,Walgreens Store #12720,WG1,012720,,1316358435,1911 LINCOLN BLVD,,SANTA MONICA,CA,90405,24,20,44,POINT (-118.470559 34.002703)
242510027570596518248564341923254005640,Walgreens Store #06498,WG1,006498,TXA302072,1578574711,2950 GEORGE DIETER DR,,EL PASO,TX,79936,24,0,24,POINT (-106.30219 31.78126)
245734408772629923001310495523000175463,CVS Store #03671,CV1,003671,,1942304860,10701 INTERNATIONAL DRIVE,CVS Pharmacy,ORLANDO,FL,32821,24,20,44,POINT (-81.455475 28.40765)
242515351454594472101319447150810804148,CVS Store #03481,CV1,003481,,1285737916,969 WEST 5TH ST,CVS Pharmacy,MARYSVILLE,OH,43040,0,20,20,POINT (-83.38312 40.23845)
242510027583133078997968046464957050760,Walgreens Store #05387,WG1,005387,CHACV0123,1700891025,79 W MONROE ST,,CHICAGO,IL,60603,24,20,44,POINT (-87.630517 41.88027)
242510027583517517408605498542513614728,Walgreens Store #05280,WG1,005280,WIA778463,1710992870,950 S KOELLER ST,,OSHKOSH,WI,54902,24,20,44,POINT (-88.57918 44.01021)
245734408760550336211721120809336064871,CVS Store #09879,CV1,009879,,1508809377,987 E HILLSDALE BLVD,CVS Pharmacy,FOSTER CITY,CA,94404,84,20,104,POINT (-122.27427 37.55745)
245734408762092925557549387636261145447,CVS Store #09145,CV1,009145,,1285679183,9730 MISSION GORGE RD.,CVS Pharmacy,SANTEE,CA,92071,24,20,44,POINT (-116.98484 32.83937)
242510027581890303255404207673359101832,Walgreens Store #05879,WG1,005879,CAAF21593,1285649566,3201 W 6TH ST,,LOS ANGELES,CA,90020,24,20,44,POINT (-118.29222 34.06376)
245734408767803891129408895857573120871,CVS Store #02065,CV1,002065,,1821192626,11 MAIN ST.,CVS Pharmacy,WAKEFIELD,RI,02879,24,20,44,POINT (-71.489495 41.441835)
245734408772966004379163362433568492391,CVS Store #04650,CV1,004650,,1679676498,300 BALLENGER CENTER DR.,CVS Pharmacy,FREDERICK,MD,21703,0,20,20,POINT (-77.43702 39.39534)
245734408778222413842847770085190945639,CVS Store #06757,CV1,006757,,1386747871,2423 N. NATIONAL RD.,CVS Pharmacy,COLUMBUS,IN,47201,64,20,84,POINT (-85.89022 39.22282)
245734408776184164910977505296636332903,CVS Store #05369,CV1,005369,,1083903579,6279 E. STATE BLVD.,CVS Pharmacy,FORT WAYNE,IN,46815,140,20,160,POINT (-85.06093 41.100385)
245734408761389330730533673456582151015,CVS Store #08927,CV1,008927,,1013247873,8831 IMMOKALEE RD.,CVS Pharmacy,NAPLES,FL,34120,24,40,64,POINT (-81.688495 26.27434)
245734408778722909132168226563519302503,CVS Store #05727,CV1,005727,,1760581078,1301 PLATTE FALLS RD,CVS Pharmacy,PLATTE CITY,MO,64079,0,20,20,POINT (-94.766905 39.353115)
245734408769738172440792302537103002471,CVS Store #00617,CV1,000617,,1902989247,387 POMPTON AVENUE,CVS Pharmacy,CEDAR GROVE,NJ,07009,0,20,20,POINT (-74.22854 40.84715)
242515351452413569922734656119640862644,CVS Store #00258,CV1,000258,,1669656864,5703 STEUBENVILLE PIKE,CVS Pharmacy,MCKEES ROCKS,PA,15136,24,20,44,POINT (-80.13419 40.451435)
242515351454633157727547115284401401780,CVS Store #07173,CV1,007173,,1396065512,"6651 N. MILITARY TRAIL, SUITE 100",CVS Pharmacy,BOCA RATON,FL,33496,24,20,44,POINT (-80.12233 26.4089)
245734408772310766584932233420877744999,CVS Store #02788,CV1,002788,,1700983293,20 E. DUNDEE RD.,CVS Pharmacy,BUFFALO GROVE,IL,60089,0,20,20,POINT (-87.957705 42.139385)
245734408770896323375983117286471519079,CVS Store #00217,CV1,000217,,1417057845,"1900 MAIN ST,",CVS Pharmacy,TEWKSBURY,MA,01876,0,20,20,POINT (-71.20226 42.59099)
245734408768156897468736367576587324263,CVS Store #00385,CV1,000385,,1649353988,220 SCHUYLER AVE,CVS Pharmacy,KEARNY,NJ,07032,0,20,20,POINT (-74.14436 40.75682)
242515351454028694817739800697048313780,CVS Store #02342,CV1,002342,,1275637092,7217 CINCINNATI-DAYTON ROAD,CVS Pharmacy,WEST CHESTER,OH,45069,0,20,20,POINT (-84.38598 39.3698)
245734408763074573323076466526122560359,CVS Store #09723,CV1,009723,,1386685204,11428 KENYON WAY,CVS Pharmacy,RANCHO CUCAMONGA,CA,91701,24,20,44,POINT (-117.555693 34.13551)
245734408762895652301773501408266046311,CVS Store #07548,CV1,007548,,1942303631,605 N. MAIN STREET,CVS Pharmacy,FUQUAY-VARINA,NC,27526,24,20,44,POINT (-78.79339 35.59182)
242510027571512884019832230837681287048,Walgreens Store #06062,WG1,006062,AZAC20053,1750397493,76 W GUADALUPE RD,,GILBERT,AZ,85233,24,0,24,POINT (-111.791492 33.364965)
245734408775301649062658825999100824423,CVS Store #05079,CV1,005079,,1225132186,10241 W BROWARD BLVD,CVS Pharmacy,PLANTATION,FL,33324,24,20,44,POINT (-80.285985 26.12124)
245734408768925774290011271731700452199,CVS Store #01657,CV1,001657,,1801990643,2080 S. QUEEN ST.,CVS Pharmacy,YORK,PA,17403,0,20,20,POINT (-76.693255 39.93589)
242510027582144177677523279800047398792,Walgreens Store #05107,WG1,005107,,1184639361,1701 E KENSINGTON RD,,MOUNT PROSPECT,IL,60056,0,20,20,POINT (-87.9067 42.08014)
245734408777562340345338182555801373543,CVS Store #05565,CV1,005565,,1780787127,"1075 E. HUDSON BLVD.,",CVS Pharmacy,GASTONIA,NC,28054,24,20,44,POINT (-81.17024 35.23217)
245734408770340217498960387866106678119,CVS Store #01909,CV1,001909,,1457455305,6480 OLD WATERLOO RD,CVS Pharmacy,ELKRIDGE,MD,21075,0,20,20,POINT (-76.7942 39.19257)
242515351452868126030909756689330384820,CVS Store #04771,CV1,004771,,1790877397,"5740 BERKSHIRE VALLEY RD.,",CVS Pharmacy,OAK RIDGE,NJ,07438,0,20,20,POINT (-74.50481 41.03666)
245734408776822477743734029500881193831,CVS Store #06536,CV1,006536,,1518060953,2340 W SYCAMORE ST.,CVS Pharmacy,KOKOMO,IN,46901,24,20,44,POINT (-86.164505 40.48817)
245734408777129544901916145311256562535,CVS Store #05516,CV1,005516,,1508969270,1303 38TH AVE. N.,CVS Pharmacy,MYRTLE BEACH,SC,29577,0,20,20,POINT (-78.86971 33.72756)
242510027578270779351478007924288810888,Walgreens Store #03677,WG1,003677,KYA0OP198,1760497903,12101 SHELBYVILLE RD,,MIDDLETOWN,KY,40243,108,20,128,POINT (-85.53104 38.249065)
242515351453148596821060350657862217652,CVS Store #01003,CV1,001003,,1699858951,214 DANIEL WEBSTER HIGHWAY,CVS Pharmacy,NASHUA,NH,03060,0,20,20,POINT (-71.44186 42.71394)
245734408774235376489758723067009977191,CVS Store #03334,CV1,003334,,1902909617,7259 PEARL RD.,CVS Pharmacy,MIDDLEBURG HEIGHTS,OH,44130,0,20,20,POINT (-81.80508 41.36736)
245734408765905877592613928053284424551,CVS Store #16390,CV1,016390,,1912929662,5230 CAMPBELL BLVD,CVS Pharmacy,NOTTINGHAM,MD,21236,0,20,20,POINT (-76.451595 39.371125)
245734408769631786968666215169728858983,CVS Store #01815,CV1,001815,,1093819971,4354 NW 23RD AVE,CVS Pharmacy,GAINESVILLE,FL,32606,24,20,44,POINT (-82.38957 29.67452)
245734408760881581886295529203205557095,CVS Store #07841,CV1,007841,,1730283623,4365 N ORACLE RD,CVS Pharmacy,TUCSON,AZ,85705,48,40,88,POINT (-110.97881 32.28613)
242515351453361367765312525392610504628,CVS Store #01470,CV1,001470,,1962506808,7600 SE CRAIN HIGHWAY,CVS Pharmacy,UPPER MARLBORO,MD,20772,0,20,20,POINT (-76.79397 38.78398)
245734408760535829101885745259239590759,CVS Store #09290,CV1,009290,,1851332761,4430 EAST RAY ROAD,CVS Pharmacy,PHOENIX,AZ,85044,48,40,88,POINT (-111.987647 33.320735)
245734408770908412634179263578218580839,CVS Store #00806,CV1,000806,,1003913583,51 MARKET ST.,CVS Pharmacy,SOUTH PORTLAND,ME,04106,0,20,20,POINT (-70.25681 43.63666)
245630964423203638131554191078473779518,CVS Store #01094,CV1,001094,,1770682130,137 FEDERAL STREET,CVS Pharmacy,GREENFIELD,MA,01301,0,20,20,POINT (-72.59723 42.59218)
242510027569868744905156335160080887688,Walgreens Store #07065,WG1,007065,MIA257028,1023023165,3270 W SILVER LAKE RD,,FENTON,MI,48430,24,20,44,POINT (-83.73482 42.8048)
245734408773775984678305163980621630311,CVS Store #03854,CV1,003854,,1982708954,11000 N. MILITARY TRAIL,CVS Pharmacy,PALM BEACH GARDENS,FL,33410,24,20,44,POINT (-80.10429 26.8411)
245734408773379457009471565611318004583,CVS Store #04201,CV1,004201,,1811091770,2240 E SUNRISE BLVD,CVS Pharmacy,FORT LAUDERDALE,FL,33304,24,20,44,POINT (-80.11756 26.13712)
245734408776512992733912684432156412775,CVS Store #07019,CV1,007019,,1942497250,150 EAST 42ND ST.,CVS Pharmacy,NEW YORK,NY,10017,24,20,44,POINT (-73.93831 40.6522)
242510027579305619853068130497837297544,Walgreens Store #03448,WG1,003448,WIA778312,1376558437,11270 N PORT WASHINGTON RD,,MEQUON,WI,53092,24,20,44,POINT (-87.92369 43.22272)
245734408770937426853850014678411529063,CVS Store #00822,CV1,000822,,1821192725,40 EAST ST.,CVS Pharmacy,NEW MILFORD,CT,06776,0,20,20,POINT (-73.407795 41.579385)
242515351452203216830121710643241988020,CVS Store #04077,CV1,004077,,1902909740,975 ROSTRAVER RD.,CVS Pharmacy,BELLE VERNON,PA,15012,24,20,44,POINT (-79.84283 40.13962)
242510027577929862270346682497021669256,Walgreens Store #03721,WG1,003721,,1538174768,15255 SW 137TH AVE,,MIAMI,FL,33177,24,40,64,POINT (-80.413885 25.62516)
245734408779329789893614770409221802855,CVS Store #17380,CV1,017380,,1093737769,7000 YORK AVE S,CVS Pharmacy,EDINA,MN,55435,0,20,20,POINT (-93.32336 44.87532)
242510027569477052939601195307476086664,Walgreens Store #07435,WG1,007435,OHA023162,1598770596,4605 MONTGOMERY RD,,NORWOOD,OH,45212,24,20,44,POINT (-84.456535 39.16086)
242510027570432104337096752355493965704,Walgreens Store #06563,WG1,006563,,1912912114,498 N WEBER RD,,ROMEOVILLE,IL,60446,0,20,20,POINT (-88.12536 41.6419)
245734408770659373915338649968229108583,CVS Store #00169,CV1,000169,,1235320631,799 ROCKVILLE PIKE,CVS Pharmacy,ROCKVILLE,MD,20852,0,20,20,POINT (-77.14059 39.07653)
245551428034743118822856956827855919647,DILLON PHARMACY 61500097,KG1,615097,KSA009718,1396786778,3200 PLAZA EAST DRIVE,,HUTCHINSON,KS,67502,200,0,200,POINT (-97.895984 38.089235)
245734408771251747566949818263835134823,CVS Store #03285,CV1,003285,,1134223027,1700 S. FEDERAL HWY.,CVS Pharmacy,FORT LAUDERDALE,FL,33316,24,20,44,POINT (-80.13621 26.0998)
